331100,丽水市,2,丽水,Lishui,330000,323000,28.451993,119.921786,11557,,1019,101210801,58646,1,li shui,L,LS
331102,莲都区,3,莲都,Liandu,331100,323000,28.44583,119.9127,11557,,1019,,,0,lian dou,L,LD
331121,青田县,3,青田,Qingtian,331100,323900,28.13897,120.29028,11561,,1019,101210805,58657,1,qing tian,Q,QT
331122,缙云县,3,缙云,Jinyun,331100,321400,28.65944,120.09036,11560,,1019,101210804,58654,1,jin yun,J,JY
331123,遂昌县,3,遂昌,Suichang,331100,323300,28.59291,119.27606,11558,,1019,101210802,58644,1,sui chang,S,SC
331124,松阳县,3,松阳,Songyang,331100,323400,28.4494,119.48199,11564,,1019,101210808,58646,1,song yang,S,SY
331125,云和县,3,云和,Yunhe,331100,323600,28.11643,119.57287,11562,,1019,101210806,58742,1,yun he,Y,YH
331126,庆元县,3,庆元,Qingyuan,331100,323800,27.61842,119.06256,11563,,1019,101210807,58745,1,qing yuan,Q,QY
331127,景宁畲族自治县,3,景宁,Jingning,331100,323500,27.97393,119.63839,11565,,1019,101210809,58646,1,jing ning,J,JN
331181,龙泉市,3,龙泉,Longquan,331100,323700,28.0743,119.14163,11559,,1019,101210803,58647,1,long quan,L,LQ
331200,舟山群岛新区,2,舟山新区,Zhoushan,330000,316000,29.813242,122.317657,11580,,1019,,,0,zhou shan xin qu,Z,ZSXQ
331201,金塘岛,3,金塘,Jintang,331200,316000,30.040641,121.893373,11580,,1019,,,0,jin tang,J,JT
331202,六横岛,3,六横,Liuheng,331200,316000,29.662938,122.14265,11580,,1019,,,0,liu heng,L,LH
331203,衢山岛,3,衢山,Qushan,331200,316000,30.442642,122.358425,11580,,1019,,,0,qu shan,Q,QS
331204,舟山本岛西北部,3,舟山,Zhoushan,331200,316000,30.140377,122.03064,11580,,1019,101211101,58477,1,zhou shan,Z,ZS
331205,岱山岛西南部,3,岱山,Daishan,331200,316000,30.277269,122.180123,11580,,1019,,,0,dai shan,D,DS
331206,泗礁岛,3,泗礁,Sijiao,331200,316000,30.725112,122.45803,11580,,1019,,,0,si jiao,S,SJ
331207,朱家尖岛,3,朱家尖,Zhujiajian,331200,316000,29.916303,122.390636,11580,,1019,,,0,zhu jia jian,Z,ZJJ
331208,洋山岛,3,洋山,Yangshan,331200,316000,30.094637,121.995891,11580,,1019,,,0,yang shan,Y,YS
331209,长涂岛,3,长涂,Changtu,331200,316000,30.24888,122.284681,11580,,1019,,,0,zhang tu,Z,ZT
331210,虾峙岛,3,虾峙,Xiazhi,331200,316000,29.752941,122.244686,11580,,1019,,,0,xia zhi,X,XZ
340000,安徽省,1,安徽,Anhui,,,31.86119,117.283042,11585,,1009,,,0,an hui,A,AH
340100,合肥市,2,合肥,Hefei,340000,230000,31.86119,117.283042,11585,,1009,101220101,58321,1,he fei,H,HF
340102,瑶海区,3,瑶海,Yaohai,340100,230000,31.85809,117.30947,11585,,1009,,,0,yao hai,Y,YH
340103,庐阳区,3,庐阳,Luyang,340100,230000,31.87874,117.26452,11585,,1009,,,0,lu yang,L,LY
340104,蜀山区,3,蜀山,Shushan,340100,230000,31.85117,117.26104,11585,,1009,,,0,shu shan,S,SS
340111,包河区,3,包河,Baohe,340100,230000,31.79502,117.30984,11585,,1009,,,0,bao he,B,BH
340121,长丰县,3,长丰,Changfeng,340100,231100,32.47959,117.16549,11586,,1009,101220102,58220,1,zhang feng,Z,ZF
340122,肥东县,3,肥东,Feidong,340100,230000,31.88525,117.47128,11587,,1009,101220103,58323,1,fei dong,F,FD
340123,肥西县,3,肥西,Feixi,340100,231200,31.72143,117.16845,11588,,1009,101220104,58320,1,fei xi,F,FX
340124,庐江县,3,庐江,Lujiang,340100,231500,31.251488,117.289844,11658,,1009,101221602,58327,1,lu jiang,L,LJ
340181,巢湖市,3,巢湖,Chaohu,340100,238000,31.600518,117.874155,11657,,1009,101221601,58326,1,chao hu,C,CH
340200,芜湖市,2,芜湖,Wuhu,340000,241000,31.326319,118.376451,11593,,1009,101220301,58334,1,wu hu,W,WH
340202,镜湖区,3,镜湖,Jinghu,340200,241000,31.34038,118.38525,11593,,1009,,,0,jing hu,J,JH
340203,弋江区,3,弋江,Yijiang,340200,241000,31.31178,118.37265,11593,,1009,,,0,yi jiang,Y,YJ
340207,鸠江区,3,鸠江,Jiujiang,340200,241000,31.36928,118.39215,11593,,1009,,,0,jiu jiang,J,JJ
340208,三山区,3,三山,Sanshan,340200,241000,31.20703,118.22509,11593,,1009,,,0,san shan,S,SS
340221,芜湖县,3,芜湖,Wuhu,340200,241100,31.13476,118.57525,11595,,1009,101220303,58338,1,wu hu,W,WH
340222,繁昌县,3,繁昌,Fanchang,340200,241200,31.08319,118.19982,11594,,1009,101220302,58337,1,fan chang,F,FC
340223,南陵县,3,南陵,Nanling,340200,242400,30.91969,118.33688,11596,,1009,101220304,58431,1,nan ling,N,NL
340225,无为县,3,无为,Wuwei,340200,238300,31.303075,117.911432,11659,,1009,101221603,58329,1,wu wei,W,WW
340300,蚌埠市,2,蚌埠,Bengbu,340000,233000,32.934037,117.36237,11589,,1009,101220201,58221,1,bang bu,B,BB
340302,龙子湖区,3,龙子湖,Longzihu,340300,233000,32.94301,117.39379,11589,,1009,,,0,long zi hu,L,LZH
340303,蚌山区,3,蚌山,Bengshan,340300,233000,32.94411,117.36767,11589,,1009,,,0,bang shan,B,BS
340304,禹会区,3,禹会,Yuhui,340300,233000,32.93336,117.35315,11589,,1009,,,0,yu hui,Y,YH
340311,淮上区,3,淮上,Huaishang,340300,233000,32.96423,117.35983,11589,,1009,,,0,huai shang,H,HS
340321,怀远县,3,怀远,Huaiyuan,340300,233400,32.97007,117.20507,11590,,1009,101220202,58127,1,huai yuan,H,HY
340322,五河县,3,五河,Wuhe,340300,233300,33.14457,117.89144,11592,,1009,101220204,58129,1,wu he,W,WH
340323,固镇县,3,固镇,Guzhen,340300,233700,33.31803,117.31558,11591,,1009,101220203,58128,1,gu zhen,G,GZ
340400,淮南市,2,淮南,Huainan,340000,232000,32.645947,117.025449,11597,,1009,101220401,58224,1,huai nan,H,HN
340402,大通区,3,大通,Datong,340400,232000,32.63265,117.05255,11597,,1009,,,0,da tong,D,DT
340403,田家庵区,3,田家庵,Tianjiaan,340400,232000,32.64697,117.01739,11597,,1009,,,0,tian jia an,T,TJA
340404,谢家集区,3,谢家集,Xiejiaji,340400,232000,32.59818,116.86377,11597,,1009,,,0,xie jia ji,X,XJJ
340405,八公山区,3,八公山,Bagongshan,340400,232000,32.62941,116.83694,11597,,1009,,,0,ba gong shan,B,BGS
340406,潘集区,3,潘集,Panji,340400,232000,32.78287,116.81622,11599,,1009,101220403,58224,1,pan ji,P,PJ
340421,凤台县,3,凤台,Fengtai,340400,232100,32.70752,116.71569,11598,,1009,101220402,58212,1,feng tai,F,FT
340500,马鞍山市,2,马鞍山,"Ma'anshan",340000,243000,31.689362,118.507906,11600,,1009,101220501,58336,1,ma an shan,M,MAS
340503,花山区,3,花山,Huashan,340500,243000,31.7001,118.51231,11600,,1009,,,0,hua shan,H,HS
340504,雨山区,3,雨山,Yushan,340500,243000,31.68219,118.49869,11600,,1009,,,0,yu shan,Y,YS
340506,博望区,3,博望,Bowang,340500,243131,31.561871,118.844387,11600,,1009,,,0,bo wang,B,BW
340521,当涂县,3,当涂,Dangtu,340500,243100,31.57098,118.49786,11601,,1009,101220502,58335,1,dang tu,D,DT
340522,含山县,3,含山,"Hanshan ",340500,238100,31.727758,118.105545,11660,,1009,101221604,58330,1,han shan,H,HS
340523,和县,3,和县,Hexian,340500,238200,31.741794,118.351405,11661,,1009,101221605,58331,1,he xian,H,HX
340600,淮北市,2,淮北,Huaibei,340000,235000,33.971707,116.794664,11641,,1009,101221201,58116,1,huai bei,H,HB
340602,杜集区,3,杜集,Duji,340600,235000,33.99363,116.82998,11641,,1009,,,0,du ji,D,DJ
340603,相山区,3,相山,Xiangshan,340600,235000,33.95979,116.79464,11641,,1009,,,0,xiang shan,X,XS
340604,烈山区,3,烈山,Lieshan,340600,235000,33.89355,116.81448,11641,,1009,,,0,lie shan,L,LS
340621,濉溪县,3,濉溪,Suixi,340600,235100,33.91455,116.76785,11642,,1009,101221202,58113,1,sui xi,S,SX
340700,铜陵市,2,铜陵,Tongling,340000,244000,30.929935,117.816576,11643,,1009,,,0,tong ling,T,TL
340702,铜官山区,3,铜官山,Tongguanshan,340700,244000,30.93423,117.81525,11643,,1009,,,0,tong guan shan,T,TGS
340703,狮子山区,3,狮子山,Shizishan,340700,244000,30.92631,117.89178,11643,,1009,,,0,shi zi shan,S,SZS
340711,郊区,3,郊区,Jiaoqu,340700,244000,30.91976,117.80868,11643,,1009,,,0,jiao qu,J,JQ
340721,铜陵县,3,铜陵,Tongling,340700,244100,30.95365,117.79113,11643,,1009,101221301,58429,1,tong ling,T,TL
340800,安庆市,2,安庆,Anqing,340000,246001,30.524816,117.053571,11602,,1009,101220601,58424,1,an qing,A,AQ
340802,迎江区,3,迎江,Yingjiang,340800,246001,30.50421,117.0493,11602,,1009,,,0,ying jiang,Y,YJ
340803,大观区,3,大观,Daguan,340800,246002,30.51216,117.03426,11602,,1009,,,0,da guan,D,DG
340811,宜秀区,3,宜秀,Yixiu,340800,246003,30.50783,117.06127,11602,,1009,,,0,yi xiu,Y,YX
340822,怀宁县,3,怀宁,Huaining,340800,246100,30.73376,116.82968,11606,,1009,101220605,58416,1,huai ning,H,HN
340823,枞阳县,3,枞阳,Zongyang,340800,246700,30.69956,117.22015,11603,,1009,101220602,58420,1,cong yang,C,CY
340824,潜山县,3,潜山,Qianshan,340800,246300,30.63037,116.57574,11605,,1009,101220604,58415,1,qian shan,Q,QS
340825,太湖县,3,太湖,Taihu,340800,246400,30.4541,116.3088,11604,,1009,101220603,58414,1,tai hu,T,TH
340826,宿松县,3,宿松,Susong,340800,246500,30.1536,116.12915,11607,,1009,101220606,58417,1,su song,S,SS
340827,望江县,3,望江,Wangjiang,340800,246200,30.12585,116.68814,11608,,1009,101220607,58418,1,wang jiang,W,WJ
340828,岳西县,3,岳西,Yuexi,340800,246600,30.84983,116.35995,11609,,1009,101220608,58317,1,yue xi,Y,YX
340881,桐城市,3,桐城,Tongcheng,340800,231400,31.05216,116.95071,11610,,1009,101220609,58319,1,tong cheng,T,TC
341000,黄山市,2,黄山,Huangshan,340000,242700,29.709239,118.317325,11626,,1009,101221001,58437,1,huang shan,H,HS
341002,屯溪区,3,屯溪,Tunxi,341000,245000,29.71138,118.33368,11628,,1009,101221003,58531,1,tun xi,T,TX
341003,黄山区,3,黄山,Huangshan,341000,242700,30.2729,118.1416,11627,,1009,101221002,58426,1,huang shan,H,HS
341004,徽州区,3,徽州,Huizhou,341000,245061,29.82784,118.33654,11626,,1009,,,0,hui zhou,H,HZ
341021,歙县,3,歙县,Shexian,341000,245200,29.86745,118.43676,11631,,1009,101221006,58530,1,she xian,S,SX
341022,休宁县,3,休宁,Xiuning,341000,245400,29.78607,118.18136,11632,,1009,101221007,58534,1,xiu ning,X,XN
341023,黟县,3,黟县,Yixian,341000,245500,29.92588,117.94137,11630,,1009,101221005,58523,1,yi xian,Y,YX
341024,祁门县,3,祁门,Qimen,341000,245600,29.85723,117.71847,11629,,1009,101221004,58520,1,qi men,Q,QM
341100,滁州市,2,滁州,Chuzhou,340000,239000,32.303627,118.316264,11634,,1009,101221101,58236,1,chu zhou,C,CZ
341102,琅琊区,3,琅琊,Langya,341100,239000,32.29521,118.30538,11634,,1009,,,0,lang ya,L,LY
341103,南谯区,3,南谯,Nanqiao,341100,239000,32.31861,118.31222,11634,,1009,,,0,nan qiao,N,NQ
341122,来安县,3,来安,"Lai'an",341100,239200,32.45176,118.43438,11639,,1009,101221106,58234,1,lai an,L,LA
341124,全椒县,3,全椒,Quanjiao,341100,239500,32.08524,118.27291,11638,,1009,101221105,58230,1,quan jiao,Q,QJ
341125,定远县,3,定远,Dingyuan,341100,233200,32.52488,117.68035,11637,,1009,101221104,58225,1,ding yuan,D,DY
341126,凤阳县,3,凤阳,Fengyang,341100,233100,32.86507,117.56454,11635,,1009,101221102,58222,1,feng yang,F,FY
341181,天长市,3,天长,Tianchang,341100,239300,32.69124,118.99868,11640,,1009,101221107,58240,1,tian zhang,T,TZ
341182,明光市,3,明光,Mingguang,341100,239400,32.77819,117.99093,11636,,1009,101221103,58223,1,ming guang,M,MG
341200,阜阳市,2,阜阳,Fuyang,340000,236000,32.896969,115.819729,11616,,1009,101220801,58203,1,fu yang,F,FY
341202,颍州区,3,颍州,Yingzhou,341200,236000,32.88346,115.80694,11616,,1009,,,0,ying zhou,Y,YZ
341203,颍东区,3,颍东,Yingdong,341200,236000,32.91296,115.85659,11616,,1009,,,0,ying dong,Y,YD
341204,颍泉区,3,颍泉,Yingquan,341200,236000,32.9249,115.80712,11616,,1009,,,0,ying quan,Y,YQ
341221,临泉县,3,临泉,Linquan,341200,236400,33.06758,115.26232,11619,,1009,101220804,58107,1,lin quan,L,LQ
341222,太和县,3,太和,Taihe,341200,236600,33.16025,115.62191,11621,,1009,101220806,58109,1,tai he,T,TH
341225,阜南县,3,阜南,Funan,341200,236300,32.63551,115.58563,11617,,1009,101220802,58202,1,fu nan,F,FN
341226,颍上县,3,颍上,Yingshang,341200,236200,32.62998,116.26458,11618,,1009,101220803,58210,1,ying shang,Y,YS
341282,界首市,3,界首,Jieshou,341200,236500,33.25714,115.37445,11620,,1009,101220805,58108,1,jie shou,J,JS
341300,宿州市,2,宿州,Suzhou,340000,234000,33.633891,116.984084,11611,,1009,101220701,58122,1,su zhou,S,SZ
341302,埇桥区,3,埇桥,Yongqiao,341300,234000,33.64058,116.97731,11611,,1009,,,0,yong qiao,Y,YQ
341321,砀山县,3,砀山,Dangshan,341300,235300,34.42356,116.35363,11612,,1009,101220702,58015,1,dang shan,D,DS
341322,萧县,3,萧县,Xiaoxian,341300,235200,34.1879,116.94546,11615,,1009,101220705,58016,1,xiao xian,X,XX
341323,灵璧县,3,灵璧,Lingbi,341300,234200,33.54339,117.55813,11613,,1009,101220703,58125,1,ling bi,L,LB
341324,泗县,3,泗县,Sixian,341300,234300,33.48295,117.91033,11614,,1009,101220704,58126,1,si xian,S,SX
341500,六安市,2,六安,"Lu'an",340000,237000,31.752889,116.507676,11651,,1009,101221501,58311,1,liu an,L,LA
341502,金安区,3,金安,"Jin'an",341500,237000,31.75573,116.50912,11651,,1009,,,0,jin an,J,JA
341503,裕安区,3,裕安,"Yu'an",341500,237000,31.73787,116.47985,11651,,1009,,,0,yu an,Y,YA
341521,寿县,3,寿县,Shouxian,341500,232200,32.57653,116.78466,11653,,1009,101221503,58215,1,shou xian,S,SX
341522,霍邱县,3,霍邱,Huoqiu,341500,237400,32.353,116.27795,11652,,1009,101221502,58214,1,huo qiu,H,HQ
341523,舒城县,3,舒城,Shucheng,341500,231300,31.46413,116.94491,11656,,1009,101221507,58316,1,shu cheng,S,SC
341524,金寨县,3,金寨,Jinzhai,341500,237300,31.7351,115.93463,11654,,1009,101221505,58306,1,jin zhai,J,JZ
341525,霍山县,3,霍山,Huoshan,341500,237200,31.3929,116.33291,11655,,1009,101221506,58314,1,huo shan,H,HS
341600,亳州市,2,亳州,Bozhou,340000,236000,33.869338,115.782939,11622,,1009,101220901,58102,1,bo zhou,B,BZ
341602,谯城区,3,谯城,Qiaocheng,341600,236800,33.87532,115.77941,11622,,1009,,,0,qiao cheng,Q,QC
341621,涡阳县,3,涡阳,Guoyang,341600,233600,33.50911,116.21682,11623,,1009,101220902,58114,1,wo yang,W,WY
341622,蒙城县,3,蒙城,Mengcheng,341600,233500,33.26477,116.5646,11625,,1009,101220904,58118,1,meng cheng,M,MC
341623,利辛县,3,利辛,Lixin,341600,236700,33.14198,116.208,11624,,1009,101220903,58117,1,li xin,L,LX
341700,池州市,2,池州,Chizhou,340000,247100,30.656037,117.489157,11662,,1009,101221701,58427,1,chi zhou,C,CZ
341702,贵池区,3,贵池,Guichi,341700,247100,30.65283,117.48722,11662,,1009,,,0,gui chi,G,GC
341721,东至县,3,东至,Dongzhi,341700,247200,30.0969,117.02719,11663,,1009,101221702,58419,1,dong zhi,D,DZ
341722,石台县,3,石台,Shitai,341700,245100,30.21042,117.48666,11666,,1009,101221705,58428,1,shi tai,S,ST
341723,青阳县,3,青阳,Qingyang,341700,242800,30.63932,117.84744,11664,,1009,101221703,58421,1,qing yang,Q,QY
341800,宣城市,2,宣城,Xuancheng,340000,242000,30.945667,118.757995,11644,,1009,101221401,58433,1,xuan cheng,X,XC
341802,宣州区,3,宣州,Xuanzhou,341800,242000,30.94439,118.75462,11644,,1009,,,0,xuan zhou,X,XZ
341821,郎溪县,3,郎溪,Langxi,341800,242100,31.12599,119.17923,11650,,1009,101221407,58442,1,lang xi,L,LX
341822,广德县,3,广德,Guangde,341800,242200,30.89371,119.41769,11649,,1009,101221406,58441,1,guang de,G,GD
341823,泾县,3,泾县,Jingxian,341800,242500,30.69498,118.41964,11645,,1009,101221402,58432,1,jing xian,J,JX
341824,绩溪县,3,绩溪,Jixi,341800,245300,30.07069,118.59765,11648,,1009,101221405,58438,1,ji xi,J,JX
341825,旌德县,3,旌德,Jingde,341800,242600,30.28898,118.54299,11646,,1009,101221403,58435,1,jing de,J,JD
341881,宁国市,3,宁国,Ningguo,341800,242300,30.6238,118.98349,11647,,1009,101221404,58436,1,ning guo,N,NG
350000,福建省,1,福建,Fujian,,,26.075302,119.306239,11667,,1025,,,0,fu jian,F,FJ
350100,福州市,2,福州,Fuzhou,350000,350000,26.075302,119.306239,11667,,1025,101230101,58847,1,fu zhou,F,FZ
350102,鼓楼区,3,鼓楼,Gulou,350100,350000,26.08225,119.30384,11667,,1025,,,0,gu lou,G,GL
350103,台江区,3,台江,Taijiang,350100,350000,26.06204,119.30899,11667,,1025,,,0,tai jiang,T,TJ
350104,仓山区,3,仓山,Cangshan,350100,350000,26.04335,119.31543,11667,,1025,,,0,cang shan,C,CS
350105,马尾区,3,马尾,Mawei,350100,350000,25.98942,119.4555,11667,,1025,,,0,ma wei,M,MW
350111,晋安区,3,晋安,"Jin'an",350100,350000,26.0818,119.32828,11667,,1025,,,0,jin an,J,JA
350121,闽侯县,3,闽侯,Minhou,350100,350100,26.15014,119.13388,11669,,1025,101230103,58844,1,min hou,M,MH
350122,连江县,3,连江,Lianjiang,350100,350500,26.19466,119.53433,11671,,1025,101230105,58848,1,lian jiang,L,LJ
350123,罗源县,3,罗源,Luoyuan,350100,350600,26.48752,119.5509,11670,,1025,101230104,58845,1,luo yuan,L,LY
350124,闽清县,3,闽清,Minqing,350100,350800,26.21901,118.8623,11668,,1025,101230102,58839,1,min qing,M,MQ
350125,永泰县,3,永泰,Yongtai,350100,350700,25.86816,118.936,11672,,1025,101230107,58932,1,yong tai,Y,YT
350128,平潭县,3,平潭,Pingtan,350100,350400,25.503672,119.791197,11673,,1025,101230108,58944,1,ping tan,P,PT
350181,福清市,3,福清,Fuqing,350100,350300,25.72086,119.38507,11675,,1025,101230111,58942,1,fu qing,F,FQ
350182,长乐市,3,长乐,Changle,350100,350200,25.96276,119.52313,11674,,1025,101230110,58941,1,zhang le,Z,ZL
350183,金山新区,3,金山新区,Jinshanxinqu,350100,350000,26.050692,119.266079,11667,,1025,,,0,jin shan xin qu,J,JSXQ
350200,厦门市,2,厦门,Xiamen,350000,361000,24.490474,118.11022,11676,,1025,101230201,59134,1,sha men,S,SM
350203,思明区,3,思明,Siming,350200,361000,24.44543,118.08233,11676,,1025,,,0,si ming,S,SM
350205,海沧区,3,海沧,Haicang,350200,361000,24.48461,118.03289,11676,,1025,,,0,hai cang,H,HC
350206,湖里区,3,湖里,Huli,350200,361000,24.51253,118.14621,11676,,1025,,,0,hu li,H,HL
350211,集美区,3,集美,Jimei,350200,361000,24.57584,118.09719,11676,,1025,,,0,ji mei,J,JM
350212,同安区,3,同安,"Tong'an",350200,361100,24.72308,118.15197,11677,,1025,101230202,59130,1,tong an,T,TA
350213,翔安区,3,翔安,"Xiang'an",350200,361100,24.61863,118.24783,11676,,1025,,,0,xiang an,X,XA
350300,莆田市,2,莆田,Putian,350000,351100,25.431011,119.007558,11687,,1025,101230401,58946,1,pu tian,P,PT
350302,城厢区,3,城厢,Chengxiang,350300,351100,25.41872,118.99462,11693,,1025,101230407,58936,1,cheng xiang,C,CX
350303,涵江区,3,涵江,Hanjiang,350300,351100,25.45876,119.11621,11690,,1025,101230404,58936,1,han jiang,H,HJ
350304,荔城区,3,荔城,Licheng,350300,351100,25.43369,119.01339,11692,,1025,101230406,58936,1,li cheng,L,LC
350305,秀屿区,3,秀屿,Xiuyu,350300,351100,25.31831,119.10553,11691,,1025,101230405,58938,1,xiu yu,X,XY
350322,仙游县,3,仙游,Xianyou,350300,351200,25.36214,118.69177,11688,,1025,101230402,58936,1,xian you,X,XY
350400,三明市,2,三明,Sanming,350000,365000,26.265444,117.635001,11720,,1025,101230801,58828,1,san ming,S,SM
350402,梅列区,3,梅列,Meilie,350400,365000,26.27171,117.64585,11720,,1025,,,0,mei lie,M,ML
350403,三元区,3,三元,Sanyuan,350400,365000,26.23372,117.60788,11720,,1025,,,0,san yuan,S,SY
350421,明溪县,3,明溪,Mingxi,350400,365200,26.35294,117.20498,11726,,1025,101230807,58824,1,ming xi,M,MX
350423,清流县,3,清流,Qingliu,350400,365300,26.17144,116.8146,11722,,1025,101230803,58819,1,qing liu,Q,QL
350424,宁化县,3,宁化,Ninghua,350400,365400,26.25874,116.66101,11721,,1025,101230802,58818,1,ning hua,N,NH
350425,大田县,3,大田,Datian,350400,366100,25.6926,117.8471,11730,,1025,101230811,58923,1,da tian,D,DT
350426,尤溪县,3,尤溪,Youxi,350400,365100,26.17002,118.19049,11728,,1025,101230809,58837,1,you xi,Y,YX
350427,沙县,3,沙县,Shaxian,350400,365500,26.39615,117.79266,11727,,1025,101230808,58826,1,sha xian,S,SX
350428,将乐县,3,将乐,Jiangle,350400,353300,26.72837,117.47317,11724,,1025,101230805,58821,1,jiang le,J,JL
350429,泰宁县,3,泰宁,Taining,350400,354400,26.9001,117.17578,11723,,1025,101230804,58820,1,tai ning,T,TN
350430,建宁县,3,建宁,Jianning,350400,354500,26.83091,116.84603,11725,,1025,101230806,58822,1,jian ning,J,JN
350481,永安市,3,永安,"Yong'an",350400,366000,25.94136,117.36517,11729,,1025,101230810,58921,1,yong an,Y,YA
350500,泉州市,2,泉州,Quanzhou,350000,362000,24.908853,118.589421,11694,,1025,101230501,59131,1,quan zhou,Q,QZ
350502,鲤城区,3,鲤城,Licheng,350500,362000,24.88741,118.56591,11694,,1025,,,0,li cheng,L,LC
350503,丰泽区,3,丰泽,Fengze,350500,362000,24.89119,118.61328,11694,,1025,,,0,feng ze,F,FZ
350504,洛江区,3,洛江,Luojiang,350500,362000,24.93984,118.67111,11694,,1025,,,0,luo jiang,L,LJ
350505,泉港区,3,泉港,Quangang,350500,362800,25.12005,118.91586,11694,,1025,,,0,quan gang,Q,QG
350521,惠安县,3,惠安,"Hui'an",350500,362100,25.03059,118.79687,11700,,1025,101230508,59131,1,hui an,H,HA
350524,安溪县,3,安溪,Anxi,350500,362400,25.05627,118.18719,11695,,1025,101230502,58929,1,an xi,A,AX
350525,永春县,3,永春,Yongchun,350500,362600,25.32183,118.29437,11696,,1025,101230504,58934,1,yong chun,Y,YC
350526,德化县,3,德化,Dehua,350500,362500,25.49224,118.24176,11697,,1025,101230505,58935,1,de hua,D,DH
350527,金门县,3,金门,Jinmen,350500,,24.42922,118.32263,11694,,1025,,,0,jin men,J,JM
350581,石狮市,3,石狮,Shishi,350500,362700,24.73242,118.64779,11702,,1025,101230510,59137,1,shi shi,S,SS
350582,晋江市,3,晋江,Jinjiang,350500,362200,24.78141,118.55194,11701,,1025,101230509,59137,1,jin jiang,J,JJ
350583,南安市,3,南安,"Nan'an",350500,362300,24.96055,118.38589,11698,,1025,101230506,59131,1,nan an,N,NA
350600,漳州市,2,漳州,Zhangzhou,350000,363000,24.510897,117.661801,11703,,1025,101230601,59126,1,zhang zhou,Z,ZZ
350602,芗城区,3,芗城,Xiangcheng,350600,363000,24.51081,117.65402,11703,,1025,,,0,xiang cheng,X,XC
350603,龙文区,3,龙文,Longwen,350600,363000,24.50323,117.70971,11703,,1025,,,0,long wen,L,LW
350622,云霄县,3,云霄,Yunxiao,350600,363300,23.95534,117.34051,11711,,1025,101230609,59322,1,yun xiao,Y,YX
350623,漳浦县,3,漳浦,Zhangpu,350600,363200,24.11706,117.61367,11708,,1025,101230606,59129,1,zhang pu,Z,ZP
350624,诏安县,3,诏安,"Zhao'an",350600,363500,23.71148,117.17501,11709,,1025,101230607,59320,1,zhao an,Z,ZA
350625,长泰县,3,长泰,Changtai,350600,363900,24.62526,117.75924,11704,,1025,101230602,59122,1,zhang tai,Z,ZT
350626,东山县,3,东山,Dongshan,350600,363400,23.70109,117.42822,11710,,1025,101230608,59321,1,dong shan,D,DS
350627,南靖县,3,南靖,Nanjing,350600,363600,24.51448,117.35736,11705,,1025,101230603,59124,1,nan jing,N,NJ
350628,平和县,3,平和,Pinghe,350600,363700,24.36395,117.3124,11706,,1025,101230604,59125,1,ping he,P,PH
350629,华安县,3,华安,"Hua'an",350600,363800,25.00563,117.54077,11712,,1025,101230610,58928,1,hua an,H,HA
350681,龙海市,3,龙海,Longhai,350600,363100,24.44655,117.81802,11707,,1025,101230605,59127,1,long hai,L,LH
350700,南平市,2,南平,Nanping,350000,353000,26.635627,118.178459,11731,,1025,101230901,58834,1,nan ping,N,NP
350702,延平区,3,延平,Yanping,350700,353000,26.63745,118.18189,11731,,1025,,,0,yan ping,Y,YP
350703,建阳区,3,建阳,Jianyang,350700,354200,27.332067,118.12267,11737,,1025,101230907,58734,1,jian yang,J,JY
350721,顺昌县,3,顺昌,Shunchang,350700,353200,26.79298,117.8103,11732,,1025,101230902,58823,1,shun chang,S,SC
350722,浦城县,3,浦城,Pucheng,350700,353400,27.91888,118.54007,11736,,1025,101230906,58731,1,pu cheng,P,PC
350723,光泽县,3,光泽,Guangze,350700,354100,27.54231,117.33346,11733,,1025,101230903,58724,1,guang ze,G,GZ
350724,松溪县,3,松溪,Songxi,350700,353500,27.52624,118.78533,11738,,1025,101230908,58735,1,song xi,S,SX
350725,政和县,3,政和,Zhenghe,350700,353600,27.36769,118.85571,11739,,1025,101230909,58736,1,zheng he,Z,ZH
350781,邵武市,3,邵武,Shaowu,350700,354000,27.34033,117.4924,11734,,1025,101230904,58725,1,shao wu,S,SW
350782,武夷山市,3,武夷山,Wuyishan,350700,354300,27.75543,118.03665,11735,,1025,101230905,58730,1,wu yi shan,W,WYS
350783,建瓯市,3,建瓯,Jianou,350700,353100,27.02301,118.29766,11740,,1025,101230910,58737,1,jian ou,J,JO
350800,龙岩市,2,龙岩,Longyan,350000,364000,25.091603,117.02978,11713,,1025,101230701,58927,1,long yan,L,LY
350802,新罗区,3,新罗,Xinluo,350800,364000,25.09834,117.03693,11713,,1025,,,0,xin luo,X,XL
350821,长汀县,3,长汀,Changting,350800,366300,25.82773,116.35888,11714,,1025,101230702,58911,1,zhang ting,Z,ZT
350822,永定区,3,永定,Yongding,350800,364100,24.72302,116.73199,11718,,1025,101230706,59113,1,yong ding,Y,YD
350823,上杭县,3,上杭,Shanghang,350800,364200,25.04943,116.42022,11717,,1025,101230705,58918,1,shang hang,S,SH
350824,武平县,3,武平,Wuping,350800,364300,25.09244,116.10229,11716,,1025,101230704,58917,1,wu ping,W,WP
350825,连城县,3,连城,Liancheng,350800,366200,25.7103,116.75454,11715,,1025,101230703,58912,1,lian cheng,L,LC
350881,漳平市,3,漳平,Zhangping,350800,364400,25.29109,117.41992,11719,,1025,101230707,58926,1,zhang ping,Z,ZP
